y_tile,x_tile,CBG Code
105556,45815,60730170631
105556,45816,60730170631
105556,45817,60730170631
105556,45818,60730170632
105556,45819,60730170632
105556,45821,60730170573
105556,45822,60730170573
105556,45823,60730170573
105556,45824,60730170573
105556,45825,60730170573
105556,45826,60730170573
105556,45827,60730170573
105556,45828,60730170571
105556,45829,60730170571
105556,45830,60730170571
105557,45810,60730170633
105557,45811,60730170633
105557,45812,60730170633
105557,45813,60730170633
105557,45814,60730170631
105557,45815,60730170631
105557,45816,60730170631
105557,45817,60730170631
105557,45827,60730170571
105557,45828,60730170571
105557,45829,60730170571
105557,45830,60730170571
105557,45834,60730170592
105557,45835,60730170592
105557,45836,60730170592
105558,45810,60730170633
105558,45811,60730170633
105558,45812,60730170633
105558,45813,60730170633
105558,45814,60730170631
105558,45815,60730170631
105558,45816,60730170631
105558,45817,60730170631
105558,45827,60730170571
105558,45828,60730170571
105558,45829,60730170571
105558,45830,60730170571
105558,45833,60730170592
105558,45834,60730170592
105558,45835,60730170592
105558,45836,60730170592
105558,45837,60730170592
105558,45838,60730170592
105559,45810,60730170633
105559,45811,60730170633
105559,45813,60730170631
105559,45814,60730170631
105559,45815,60730170631
105559,45816,60730170631
105559,45817,60730170631
105559,45826,60730170571
105559,45827,60730170571
105559,45828,60730170571
105559,45829,60730170571
105559,45830,60730170571
105559,45831,60730170592
105559,45832,60730170592
105559,45833,60730170592
105559,45834,60730170592
105559,45835,60730170592
105559,45836,60730170592
105559,45837,60730170592
105559,45838,60730170592
105559,45839,60730170592
105560,45813,60730170631
105560,45831,60730170592
105560,45832,60730170592
105561,45821,60730170583
105561,45822,60730170583
105562,45821,60730170583
105562,45822,60730170583
105563,45816,60730170313
105563,45817,60730170313
105563,45818,60730170583
105563,45819,60730170583
105563,45820,60730170583
105563,45821,60730170583
105564,45816,60730170313
105564,45817,60730170313
105564,45818,60730170583
105564,45819,60730170583
105564,45820,60730170583
105564,45821,60730170583
105564,45838,60730170591
105564,45839,60730170591
105565,45813,60730170313
105565,45815,60730170313
105565,45816,60730170313
105565,45817,60730170313
105565,45818,60730170583
105565,45819,60730170583
105565,45820,60730170583
105565,45821,60730170583
105565,45822,60730170583
105565,45827,60730170572
105565,45828,60730170572
105565,45829,60730170572
105565,45837,60730170591
105565,45838,60730170591
105566,45813,60730170313
105566,45814,60730170313
105566,45815,60730170313
105566,45816,60730170313
105566,45817,60730170313
105566,45818,60730170583
105566,45819,60730170583
105566,45820,60730170583
105566,45825,60730170572
105566,45826,60730170572
105566,45827,60730170572
105566,45828,60730170572
105566,45829,60730170572
105566,45830,60730170572
105566,45831,60730170572
105566,45833,60730170591
105566,45837,60730170591
105566,45838,60730170591
105567,45812,60730170313
105567,45813,60730170313
105567,45814,60730170313
105567,45815,60730170313
105567,45816,60730170313
105567,45817,60730170313
105567,45825,60730170572
105567,45826,60730170572
105567,45827,60730170572
105567,45828,60730170572
105567,45829,60730170572
105567,45830,60730170572
105567,45831,60730170572
105567,45832,60730170591
105567,45833,60730170591
105567,45834,60730170591
105567,45835,60730170591
105567,45836,60730170591
105567,45837,60730170591
105567,45838,60730170591
105568,45814,60730170313
105568,45826,60730170572
105568,45827,60730170572
105568,45828,60730170572
105568,45832,60730170591
105568,45833,60730170591
105568,45834,60730170591
105568,45835,60730170591
105568,45836,60730170591
105568,45837,60730170591
105570,45808,60730170711
105570,45809,60730170711
105570,45810,60730170711
105570,45811,60730170711
105570,45812,60730170711
105570,45813,60730170711
105571,45806,60730170711
105571,45807,60730170711
105571,45808,60730170711
105571,45809,60730170711
105571,45810,60730170711
105571,45811,60730170711
105571,45812,60730170711
105571,45813,60730170711
105571,45814,60730170711
105571,45815,60730170711
105571,45816,60730170711
105571,45817,60730170711
105572,45764,60730170661
105572,45765,60730170661
105572,45766,60730170661
105572,45767,60730170661
105572,45768,60730170661
105572,45769,60730170661
105572,45770,60730170661
105572,45771,60730170661
105572,45772,60730170661
105572,45773,60730170661
105572,45774,60730170661
105572,45775,60730170661
105572,45776,60730170661
105572,45777,60730170661
105572,45778,60730170661
105572,45779,60730170661
105572,45780,60730170661
105572,45781,60730170661
105572,45782,60730170661
105572,45783,60730170661
105572,45804,60730170711
105572,45805,60730170711
105572,45818,60730170141
105572,45819,60730170141
105572,45820,60730170141
105572,45821,60730170141
105572,45822,60730170141
105572,45823,60730170141
105572,45824,60730170141
105573,45769,60730170651
105573,45770,60730170651
105573,45771,60730170651
105573,45772,60730170651
105573,45773,60730170651
105573,45774,60730170651
105573,45775,60730170651
105573,45776,60730170651
105573,45777,60730170651
105573,45778,60730170651
105573,45779,60730170651
105573,45780,60730170651
105573,45781,60730170651
105573,45782,60730170651
105573,45783,60730170651
105573,45784,60730170651
105573,45785,60730170651
105573,45818,60730170141
105573,45819,60730170141
105573,45820,60730170141
105573,45821,60730170141
105573,45822,60730170141
105573,45823,60730170141
105573,45824,60730170141
105573,45825,60730170141
105574,45768,60730170651
105574,45769,60730170651
105574,45770,60730170651
105574,45817,60730170141
105574,45818,60730170141
105574,45819,60730170141
105574,45820,60730170141
105574,45821,60730170141
105575,45771,60730170652
105575,45772,60730170652
105575,45773,60730170652
105575,45774,60730170652
105575,45775,60730170652
105575,45776,60730170652
105575,45777,60730170652
105575,45778,60730170652
105575,45779,60730170652
105576,45771,60730170652
105576,45772,60730170652
105576,45773,60730170652
105576,45774,60730170652
105576,45775,60730170652
105576,45776,60730170652
105576,45777,60730170652
105576,45778,60730170652
105576,45779,60730170652
105576,45780,60730170652
105576,45783,60730170652
105577,45820,60730170513
105577,45825,60730170142
105577,45826,60730170142
105577,45827,60730170142
