y_tile,x_tile,CBG Code
108117,61759,482012510003
108117,61760,482012510003
108118,61752,482012510003
108118,61753,482012510003
108118,61754,482012510003
108123,61781,482012508022
108124,61779,482012508022
108124,61780,482012508022
108124,61781,482012508022
108124,61782,482012508022
108125,61778,482012508022
108125,61779,482012508022
108125,61780,482012508022
108125,61781,482012508022
108125,61782,482012508022
108125,61783,482012508022
108126,61729,482012511004
108126,61730,482012511004
108126,61731,482012511004
108126,61776,482012508022
108126,61777,482012508022
108126,61778,482012508022
108126,61779,482012508022
108126,61780,482012508022
108126,61781,482012508022
108126,61782,482012508022
108126,61783,482012508022
108126,61784,482012508022
108126,61803,482012517013
108126,61804,482012517013
108126,61805,482012517013
108126,61806,482012517013
108127,61674,482012409032
108127,61675,482012409032
108127,61676,482012409032
108127,61677,482012409032
108127,61729,482012511004
108127,61730,482012511004
108127,61731,482012511004
108127,61732,482012511004
108127,61733,482012511004
108127,61801,482012517013
108127,61802,482012517013
108127,61803,482012517013
108127,61804,482012517013
108127,61805,482012517013
108127,61806,482012517013
108127,61807,482012517013
108127,61808,482012517013
108127,61809,482012517013
108127,61812,482012517013
108127,61813,482012517013
108127,61814,482012517013
108127,61815,482012517011
108127,61816,482012517011
108127,61817,482012517011
108127,61818,482012517011
108127,61819,482012517011
108127,61820,482012517011
108127,61821,482012517011
108127,61822,482012517011
108128,61674,482012409032
108128,61675,482012409032
108128,61676,482012409032
108128,61677,482012409032
108128,61678,482012409032
108128,61679,482012409032
108128,61728,482012511004
108128,61729,482012511004
108128,61730,482012511004
108128,61731,482012511004
108128,61732,482012511004
108128,61733,482012511004
108128,61734,482012511004
108128,61800,482012517013
108128,61801,482012517013
108128,61802,482012517013
108128,61803,482012517013
108128,61815,482012517011
108128,61816,482012517011
108128,61817,482012517011
108128,61818,482012517011
108128,61819,482012517011
108128,61820,482012517011
108128,61821,482012517011
108128,61822,482012517011
108129,61672,482012409032
108129,61673,482012409032
108129,61674,482012409032
108129,61675,482012409032
108129,61676,482012409032
108129,61677,482012409032
108129,61678,482012409032
108129,61679,482012409032
108129,61680,482012409032
108129,61687,482012409032
108129,61727,482012511004
108129,61728,482012511004
108129,61729,482012511004
108129,61730,482012511004
108129,61731,482012511004
108129,61814,482012517011
108129,61815,482012517011
108129,61816,482012517011
108129,61817,482012517011
108131,61602,482012404002
108131,61603,482012404002
108132,61601,482012404002
108132,61602,482012404002
108132,61603,482012404002
108132,61604,482012404002
108132,61605,482012404002
108132,61606,482012404002
108132,61706,482012507012
108132,61707,482012507012
108132,61709,482012507012
108132,61710,482012507012
108132,61711,482012507012
108132,61712,482012507012
108132,61745,482012507012
108132,61746,482012507012
108132,61747,482012507012
108132,61748,482012507012
108133,61601,482012404002
108133,61602,482012404002
108133,61603,482012404002
108133,61604,482012404002
108133,61605,482012404002
108133,61606,482012404002
108133,61607,482012404002
108133,61706,482012507012
108133,61707,482012507012
108133,61708,482012507012
108133,61709,482012507012
108133,61710,482012507012
108133,61711,482012507012
108133,61712,482012507012
108133,61743,482012507012
108133,61744,482012507012
108133,61745,482012507012
108134,61602,482012404002
108134,61603,482012404002
108134,61604,482012404002
108136,61792,482012508012
108136,61793,482012508012
108136,61794,482012508012
108136,61795,482012508012
108136,61796,482012508012
108136,61797,482012508012
108136,61798,482012508012
108137,61781,482012508012
108137,61782,482012508012
108137,61783,482012508012
108137,61784,482012508012
108137,61792,482012508012
108137,61793,482012508012
108137,61794,482012508012
108137,61795,482012508012
108137,61796,482012508012
108137,61797,482012508012
108137,61798,482012508012
108137,61819,482012517022
108137,61820,482012517022
108137,61821,482012517022
108137,61822,482012517022
108138,61782,482012508012
108138,61783,482012508012
108138,61813,482012517022
108138,61814,482012517022
108138,61815,482012517022
108138,61816,482012517022
108138,61817,482012517022
108138,61818,482012517022
108138,61819,482012517022
108138,61820,482012517022
108139,61809,482012517022
108139,61810,482012517022
108139,61811,482012517022
