y_tile,x_tile
104449,44757
104449,44758
104449,44759
104449,44760
104449,44761
104449,44762
104449,44763
104449,44764
104449,44765
104449,44766
104449,44767
104449,44768
104449,44769
104449,44770
104449,44771
104449,44772
104449,44773
104449,44774
104449,44775
104449,44776
104449,44777
104449,44778
104449,44779
104449,44780
104449,44781
104449,44782
104449,44783
104449,44784
104449,44785
104449,44786
104449,44787
104449,44788
104449,44789
104449,44790
104449,44791
104449,44792
104449,44793
104449,44794
104449,44795
104449,44796
104449,44797
104449,44798
104449,44799
104449,44800
104449,44801
104449,44802
104449,44803
104449,44804
104449,44805
104449,44806
104449,44807
104449,44808
104449,44809
104449,44810
104449,44811
104449,44812
104449,44813
104449,44814
104449,44815
104449,44816
104449,44817
104449,44818
104449,44819
104449,44820
104449,44821
104449,44822
104449,44823
104449,44824
104449,44825
104449,44826
104449,44827
104449,44828
104449,44829
104449,44830
104449,44831
104449,44832
104449,44833
104449,44834
104449,44835
104449,44836
104449,44837
104449,44838
104449,44839
104449,44840
104449,44841
104449,44842
104449,44843
104449,44844
104449,44845
104449,44846
104449,44847
104449,44848
104449,44849
104449,44850
104449,44851
104450,44750
104450,44751
104450,44752
104450,44753
104450,44754
104450,44755
104450,44756
104450,44757
104450,44758
104450,44759
104450,44760
104450,44761
104450,44762
104450,44763
104450,44764
104450,44765
104450,44766
104450,44767
104450,44768
104450,44769
104450,44770
104450,44771
104450,44772
104450,44773
104450,44774
104450,44775
104450,44776
104450,44777
104450,44778
104450,44779
104450,44780
104450,44781
104450,44782
104450,44783
104450,44784
104450,44785
104450,44786
104450,44787
104450,44788
104450,44789
104450,44790
104450,44791
104450,44792
104450,44793
104450,44794
104450,44795
104450,44796
104450,44797
104450,44798
104450,44799
104450,44800
104450,44801
104450,44802
104450,44803
104450,44804
104450,44805
104450,44806
104450,44807
104450,44808
104450,44809
104450,44810
104450,44811
104450,44812
104450,44813
104450,44814
104450,44815
104450,44816
104450,44817
