City Name,CBG Code,Year,Median Household Income,Population Above Poverty,Population Below Poverty,Population With A Ratio Of Income To Poverty Level Below 0.5,Population With A Ratio Of Income To Poverty Level Between 0.5 And 0.99
Los Angeles city,60372291002,2021,52900,1514,554,48,506
Los Angeles city,60372292002,2021,51964,2713,743,150,593
Los Angeles city,60372293001,2021,46838,1714,829,532,297
Los Angeles city,60372293002,2021,51875,682,505,241,264
Los Angeles city,60372293003,2021,46250,1568,387,251,136
Los Angeles city,60372294101,2021,55441,1961,404,269,135
Los Angeles city,60372294102,2021,47500,1175,412,152,260
Los Angeles city,60372294201,2021,50147,1055,391,160,231
Los Angeles city,60372294202,2021,48272,2024,779,268,511
Los Angeles city,60372311001,2021,37266,1058,386,88,298
Los Angeles city,60372311002,2021,36518,867,1269,862,407
Los Angeles city,60372312101,2021,38370,726,961,124,837
Los Angeles city,60372312102,2021,38950,1889,765,267,498
Los Angeles city,60372312201,2021,29408,2253,616,411,205
Los Angeles city,60372314001,2021,56750,1275,414,218,196
Los Angeles city,60372314003,2021,64861,1513,236,145,91
Los Angeles city,60372315001,2021,105019,1731,192,87,105
Los Angeles city,60372315002,2021,48105,1645,448,131,317
Los Angeles city,60372315003,2021,55699,1066,66,66,0
Los Angeles city,60372317101,2021,36607,399,279,52,227
Los Angeles city,60372317102,2021,46481,1402,362,334,28
Los Angeles city,60372317103,2021,33678,1232,489,155,334
Los Angeles city,60372317201,2021,54161,2227,1295,431,864
Los Angeles city,60372317202,2021,28854,698,262,203,59
Los Angeles city,60372317203,2021,45188,558,255,74,181
Los Angeles city,60372318001,2021,33487,589,332,19,313
Los Angeles city,60372318002,2021,39479,998,297,65,232
Los Angeles city,60372318003,2021,24246,792,807,210,597
Los Angeles city,60372321101,2021,31250,1073,593,306,287
Los Angeles city,60372321102,2021,55034,1144,370,119,251
Los Angeles city,60372321201,2021,32798,663,568,171,397
Los Angeles city,60372321202,2021,62188,1235,219,90,129
Los Angeles city,60372321203,2021,52347,2212,374,94,280
Los Angeles city,60372322001,2021,85337,908,299,138,161
Los Angeles city,60372322002,2021,67083,938,45,27,18
Los Angeles city,60372322003,2021,66422,1146,273,108,165
Los Angeles city,60372323001,2021,41604,1650,784,540,244
Los Angeles city,60372323002,2021,85781,1655,106,76,30
Los Angeles city,60372323003,2021,161346,1000,14,0,14
Los Angeles city,60372325001,2021,69344,2063,244,98,146
Los Angeles city,60372325002,2021,52903,886,227,106,121
Los Angeles city,60372325003,2021,44656,952,65,25,40
Los Angeles city,60372328001,2021,41731,1573,456,118,338
Los Angeles city,60372328002,2021,34926,1657,696,203,493
Los Angeles city,60372342001,2021,51389,696,88,33,55
Los Angeles city,60372342002,2021,76818,657,0,0,0
Los Angeles city,60372342003,2021,105889,956,90,45,45
Los Angeles city,60372345011,2021,72039,823,128,15,113
Los Angeles city,60372345012,2021,86941,1885,87,45,42
Los Angeles city,60372345021,2021,27708,420,162,88,74
Los Angeles city,60372345023,2021,48496,1081,287,22,265
Los Angeles city,60372346001,2021,26574,586,445,258,187
Los Angeles city,60372346003,2021,75645,818,148,148,0
Los Angeles city,60372346004,2021,91742,1625,144,134,10
Los Angeles city,60372347001,2021,31354,326,146,65,81
Los Angeles city,60372347002,2021,67600,860,75,33,42
Los Angeles city,60372347003,2021,40227,1030,509,112,397
Los Angeles city,60372347004,2021,52261,700,63,63,0
Los Angeles city,60372348001,2021,66528,620,70,28,42
Los Angeles city,60372348002,2021,75344,1203,105,65,40
Los Angeles city,60372348003,2021,61339,712,3,2,1
Los Angeles city,60372348004,2021,58558,684,92,21,71
Los Angeles city,60372349011,2021,40789,266,452,158,294
Los Angeles city,60372349012,2021,37135,1664,727,503,224
Los Angeles city,60372349021,2021,28216,825,224,21,203
Los Angeles city,60372349023,2021,16907,1123,670,521,149
Los Angeles city,60372351001,2021,88864,757,58,58,0
Los Angeles city,60372351002,2021,87530,1138,181,165,16
Los Angeles city,60372351003,2021,95429,1047,132,94,38
Los Angeles city,60372351004,2021,101818,786,52,38,14
Los Angeles city,60372352011,2021,57198,945,179,142,37
Los Angeles city,60372352012,2021,82120,702,164,62,102
Los Angeles city,60372352013,2021,34464,589,132,105,27
Los Angeles city,60372352021,2021,19375,898,691,247,444
Los Angeles city,60372352022,2021,38030,1231,190,147,43
Los Angeles city,60372352023,2021,61809,869,66,19,47
Los Angeles city,60372362031,2021,25472,1553,1063,188,875
Los Angeles city,60372362032,2021,23542,619,307,262,45
Los Angeles city,60372362041,2021,38449,1499,491,186,305
Los Angeles city,60372362042,2021,30896,516,589,218,371
Los Angeles city,60372364001,2021,111048,1269,64,64,0
Los Angeles city,60372364002,2021,78750,1525,79,19,60
Los Angeles city,60372364003,2021,94934,1280,129,107,22
Los Angeles city,60372371011,2021,63807,661,170,113,57
Los Angeles city,60372371012,2021,36192,669,281,150,131
Los Angeles city,60372371013,2021,56750,1088,197,78,119
Los Angeles city,60372371014,2021,34408,807,181,163,18
Los Angeles city,60372371021,2021,49583,1777,248,57,191
Los Angeles city,60372371022,2021,29388,1144,869,308,561
Los Angeles city,60372372011,2021,42417,938,293,139,154
Los Angeles city,60372372012,2021,47639,1411,312,88,224
Los Angeles city,60372372013,2021,76250,822,295,149,146
Los Angeles city,60372372021,2021,40645,986,539,498,41
Los Angeles city,60372372022,2021,78221,423,171,19,152
Los Angeles city,60372372023,2021,62500,1297,251,70,181
Los Angeles city,60372372024,2021,33787,720,260,204,56
Los Angeles city,60372373001,2021,88194,972,146,50,96
Los Angeles city,60372373002,2021,88698,1681,25,20,5
Los Angeles city,60372373004,2021,69744,726,125,99,26
Los Angeles city,60372373005,2021,80682,832,115,5,110
Los Angeles city,60372374011,2021,93375,791,345,42,303
Los Angeles city,60372374012,2021,41154,616,431,56,375
Los Angeles city,60372374013,2021,60536,1444,478,361,117
Los Angeles city,60372374021,2021,53125,937,36,21,15
Los Angeles city,60372374022,2021,78281,1692,136,85,51
Los Angeles city,60372374023,2021,70238,684,154,22,132
Los Angeles city,60372375001,2021,44667,934,170,106,64
Los Angeles city,60372375002,2021,34167,900,947,388,559
Los Angeles city,60372376001,2021,42955,801,570,285,285
Los Angeles city,60372376002,2021,50274,722,254,61,193
Los Angeles city,60372376003,2021,65060,865,98,25,73
Los Angeles city,60372376004,2021,29107,625,86,20,66
Los Angeles city,60372377101,2021,37602,1331,1203,168,1035
Los Angeles city,60372377102,2021,49831,1519,696,37,659
Los Angeles city,60372377201,2021,33796,945,908,102,806
Los Angeles city,60372377202,2021,38182,1309,490,191,299
Los Angeles city,60372378001,2021,68906,1037,160,79,81
Los Angeles city,60372378002,2021,52708,631,246,195,51
Los Angeles city,60372378004,2021,78906,714,5,0,5
Los Angeles city,60372379002,2021,60450,1213,271,34,237
Los Angeles city,60372379003,2021,86136,1019,16,16,0
Los Angeles city,60372379004,2021,34669,332,303,183,120
Los Angeles city,60372380001,2021,82059,681,19,19,0
Los Angeles city,60372380002,2021,80911,967,120,87,33
Los Angeles city,60372380003,2021,108359,770,21,0,21
Los Angeles city,60372380005,2021,65107,1780,323,323,0
Los Angeles city,60372380006,2021,78417,949,56,35,21
Los Angeles city,60372381002,2021,60313,1200,236,50,186
Los Angeles city,60372381004,2021,70000,599,149,101,48
Los Angeles city,60372382001,2021,95592,882,164,1,163
Los Angeles city,60372382002,2021,37000,1191,367,201,166
Los Angeles city,60372382003,2021,44788,994,72,11,61
Los Angeles city,60372382004,2021,27138,1053,575,267,308
Los Angeles city,60372383101,2021,42169,1518,678,439,239
Los Angeles city,60372383102,2021,48393,2235,758,385,373
Los Angeles city,60372383201,2021,25875,547,588,338,250
Los Angeles city,60372383202,2021,55952,990,332,99,233
Los Angeles city,60372383203,2021,30379,591,323,191,132
Los Angeles city,60372384001,2021,71840,884,11,11,0
Los Angeles city,60372384002,2021,50677,1360,216,51,165
Los Angeles city,60372384003,2021,56979,668,124,32,92
Los Angeles city,60372384004,2021,71618,944,99,27,72
Los Angeles city,60372392011,2021,58167,1575,178,29,149
Los Angeles city,60372392012,2021,44318,784,212,109,103
Los Angeles city,60372392021,2021,45625,1770,884,334,550
Los Angeles city,60372392022,2021,45000,2531,172,92,80
Los Angeles city,60372392023,2021,73393,1121,82,14,68
Los Angeles city,60372393101,2021,41487,1250,139,111,28
Los Angeles city,60372393102,2021,45750,1298,371,121,250
Los Angeles city,60372393103,2021,39702,759,383,289,94
Los Angeles city,60372393201,2021,42179,956,303,100,203
Los Angeles city,60372393202,2021,48452,1524,411,205,206
Los Angeles city,60372393301,2021,67165,1478,255,75,180
Los Angeles city,60372393302,2021,62601,975,392,112,280
Los Angeles city,60372395011,2021,47813,896,267,202,65
Los Angeles city,60372395012,2021,50565,680,366,159,207
Los Angeles city,60372395013,2021,65702,1341,82,0,82
Los Angeles city,60372395021,2021,42684,1203,364,137,227
Los Angeles city,60372395022,2021,68194,1090,118,10,108
Los Angeles city,60372395023,2021,61372,850,286,42,244
Los Angeles city,60372396011,2021,69375,1917,216,20,196
Los Angeles city,60372396012,2021,46771,1070,455,265,190
Los Angeles city,60372396021,2021,55673,1455,579,129,450
Los Angeles city,60372396022,2021,39423,1234,754,422,332
Los Angeles city,60372397011,2021,37336,1592,763,168,595
Los Angeles city,60372397012,2021,39963,1525,791,611,180
Los Angeles city,60372397021,2021,51136,1116,214,137,77
Los Angeles city,60372397022,2021,34375,845,455,335,120
Los Angeles city,60372397023,2021,45507,1213,886,236,650
Los Angeles city,60372398011,2021,62105,952,228,44,184
Los Angeles city,60372398012,2021,41979,970,508,246,262
Los Angeles city,60372398013,2021,74722,1100,130,41,89
Los Angeles city,60372398021,2021,42083,1145,315,124,191
Los Angeles city,60372398022,2021,36732,1120,577,206,371
Los Angeles city,60372398024,2021,74148,1115,34,16,18
Los Angeles city,60372400101,2021,45250,1329,839,345,494
Los Angeles city,60372400102,2021,26983,1168,800,298,502
Los Angeles city,60372400201,2021,72813,1445,486,201,285
Los Angeles city,60372400202,2021,66196,1286,516,134,382
Los Angeles city,60372400203,2021,60288,1590,128,0,128
Los Angeles city,60372402001,2021,30139,417,527,360,167
Los Angeles city,60372402002,2021,70104,2737,839,106,733
Los Angeles city,60372402003,2021,49000,1038,633,155,478
Los Angeles city,60372404011,2021,70313,1303,448,82,366
Los Angeles city,60372404012,2021,33686,1643,781,127,654
Los Angeles city,60372404013,2021,42434,1473,384,163,221
Los Angeles city,60372404021,2021,64837,1041,276,20,256
Los Angeles city,60372404022,2021,58728,1250,379,88,291
Los Angeles city,60372404023,2021,21327,464,382,122,260
Los Angeles city,60372405001,2021,44375,1082,510,265,245
Los Angeles city,60372405003,2021,50278,1489,779,175,604
Los Angeles city,60372405004,2021,17857,602,722,284,438
Los Angeles city,60372406001,2021,57716,636,235,164,71
Los Angeles city,60372406002,2021,54688,1555,261,79,182
Los Angeles city,60372406003,2021,77955,1217,242,165,77
Los Angeles city,60372406004,2021,44777,1033,255,135,120
Los Angeles city,60372407001,2021,39309,1441,392,221,171
Los Angeles city,60372407002,2021,57679,758,0,0,0
Los Angeles city,60372407003,2021,76905,1429,177,120,57
Los Angeles city,60372407004,2021,43990,1168,440,85,355
Los Angeles city,60372407005,2021,48750,768,67,67,0
Los Angeles city,60372408001,2021,79875,876,255,39,216
Los Angeles city,60372408002,2021,44514,1559,804,314,490
Los Angeles city,60372408003,2021,44083,640,348,0,348
Los Angeles city,60372410011,2021,54505,792,39,12,27
Los Angeles city,60372410012,2021,40978,1471,570,500,70
Los Angeles city,60372410013,2021,82625,1249,352,63,289
Los Angeles city,60372410021,2021,61563,1107,441,324,117
Los Angeles city,60372410022,2021,52188,870,309,230,79
Los Angeles city,60372410023,2021,67396,1106,259,164,95
Los Angeles city,60372411101,2021,61488,1961,301,85,216
Los Angeles city,60372411102,2021,63421,1265,226,85,141
Los Angeles city,60372411202,2021,81250,571,268,95,173
Los Angeles city,60372411203,2021,20438,481,420,295,125
Los Angeles city,60372411204,2021,28424,490,753,290,463
Los Angeles city,60372412011,2021,69150,1179,78,23,55
Los Angeles city,60372412012,2021,52647,739,299,86,213
Los Angeles city,60372412013,2021,35125,677,398,138,260
Los Angeles city,60372412021,2021,27470,564,73,30,43
Los Angeles city,60372412022,2021,87727,1467,221,157,64
Los Angeles city,60372412023,2021,67188,1286,440,214,226
Los Angeles city,60372412024,2021,30368,660,260,55,205
Los Angeles city,60372413002,2021,69750,1467,302,112,190
Los Angeles city,60372414001,2021,57328,1515,425,80,345
Los Angeles city,60372414002,2021,72632,1841,301,175,126
Los Angeles city,60372420001,2021,48750,1157,177,16,161
Los Angeles city,60372420002,2021,46364,1547,634,137,497
Los Angeles city,60372420003,2021,12431,349,280,74,206
Los Angeles city,60372421001,2021,23214,1043,1605,694,911
Los Angeles city,60372423001,2021,43257,2399,982,532,450
Los Angeles city,60372423002,2021,33409,648,566,105,461
Los Angeles city,60372426001,2021,26313,1279,420,354,66
Los Angeles city,60372426002,2021,17805,765,1150,568,582
Los Angeles city,60372427002,2021,44174,2074,429,52,377
Los Angeles city,60372427003,2021,48951,1505,758,150,608
Los Angeles city,60372431001,2021,37917,2220,579,292,287
Los Angeles city,60372431002,2021,21359,709,896,285,611
Los Angeles city,60372431003,2021,26250,646,512,236,276
Los Angeles city,60372611021,2021,131953,531,80,67,13
Los Angeles city,60372611022,2021,250000,1189,20,20,0
Los Angeles city,60372612001,2021,196439,2528,80,44,36
Los Angeles city,60372612002,2021,144896,1257,134,98,36
Los Angeles city,60372621001,2021,137625,463,9,0,9
Los Angeles city,60372621002,2021,214917,466,30,13,17
Los Angeles city,60372621003,2021,250000,1229,106,72,34
Los Angeles city,60372622001,2021,127277,708,46,31,15
Los Angeles city,60372622002,2021,196477,2321,149,140,9
Los Angeles city,60372623011,2021,243214,1908,190,146,44
Los Angeles city,60372623021,2021,209107,1234,107,0,107
Los Angeles city,60372623031,2021,250000,1149,47,47,0
Los Angeles city,60372623032,2021,250000,811,0,0,0
Los Angeles city,60372623033,2021,250000,787,23,23,0
Los Angeles city,60372624001,2021,223864,1069,9,7,2
Los Angeles city,60372624002,2021,250000,1983,36,23,13
Los Angeles city,60372625011,2021,250000,723,18,0,18
Los Angeles city,60372625012,2021,235905,916,28,28,0
Los Angeles city,60372625013,2021,242031,1897,52,52,0
Los Angeles city,60372626011,2021,218571,1069,29,0,29
Los Angeles city,60372626041,2021,250000,557,24,24,0
Los Angeles city,60372626042,2021,250000,1735,80,80,0
Los Angeles city,60372626044,2021,189449,450,26,0,26
Los Angeles city,60372627041,2021,193214,1786,48,30,18
Los Angeles city,60372627061,2021,113571,1810,143,95,48
Los Angeles city,60372627062,2021,250000,892,30,4,26
Los Angeles city,60372628021,2021,161250,1432,84,73,11
Los Angeles city,60372628023,2021,173799,1043,25,25,0
Los Angeles city,60372640001,2021,250000,539,7,0,7
Los Angeles city,60372640002,2021,171938,1610,72,12,60
Los Angeles city,60372640003,2021,184091,787,92,84,8
Los Angeles city,60372641021,2021,130388,1041,62,9,53
Los Angeles city,60372641031,2021,120592,1353,118,50,68
Los Angeles city,60372651001,2021,143281,1259,148,84,64
Los Angeles city,60372651002,2021,99293,926,62,25,37
Los Angeles city,60372652011,2021,130804,1175,152,108,44
Los Angeles city,60372652012,2021,230531,645,92,83,9
Los Angeles city,60372653031,2021,29464,734,923,785,138
Los Angeles city,60372653032,2021,32969,502,978,700,278
Los Angeles city,60372653041,2021,16943,378,961,791,170
Los Angeles city,60372653042,2021,26346,245,613,474,139
Los Angeles city,60372654101,2021,191167,810,8,8,0
Los Angeles city,60372654102,2021,96538,829,88,76,12
Los Angeles city,60372654201,2021,250000,708,35,25,10
Los Angeles city,60372654202,2021,108750,629,130,43,87
Los Angeles city,60372656011,2021,91875,1172,98,41,57
Los Angeles city,60372656012,2021,122429,1731,209,77,132
Los Angeles city,60372656022,2021,102727,1767,414,313,101
Los Angeles city,60372673001,2021,61161,1006,182,147,35
Los Angeles city,60372673002,2021,93409,932,259,124,135
Los Angeles city,60372674031,2021,66250,769,132,20,112
Los Angeles city,60372674032,2021,82917,861,119,104,15
Los Angeles city,60372674041,2021,165938,843,191,152,39
Los Angeles city,60372675021,2021,92857,1409,76,41,35
Los Angeles city,60372675022,2021,93281,1558,229,63,166
Los Angeles city,60372676001,2021,75443,959,137,0,137
Los Angeles city,60372676002,2021,60139,404,110,97,13
Los Angeles city,60372676003,2021,75259,837,109,109,0
Los Angeles city,60372677001,2021,95278,1419,166,157,9
Los Angeles city,60372677002,2021,142361,1984,98,88,10
Los Angeles city,60372678001,2021,88250,620,0,0,0
Los Angeles city,60372678003,2021,104219,1570,96,18,78
Los Angeles city,60372679011,2021,115682,1146,51,23,28
Los Angeles city,60372679012,2021,92188,1145,108,37,71
Los Angeles city,60372679021,2021,250000,1023,18,18,0
Los Angeles city,60372679022,2021,125143,1117,132,132,0
Los Angeles city,60372679023,2021,133750,1230,70,48,22
Los Angeles city,60372690001,2021,181736,629,0,0,0
Los Angeles city,60372690002,2021,158507,1156,0,0,0
Los Angeles city,60372690003,2021,141625,527,22,1,21
Los Angeles city,60372690004,2021,187508,1380,57,45,12
Los Angeles city,60372690005,2021,68750,614,30,15,15
